datetime,open,high,low,close,volume,openinterest
2025-07-11 11:15:00,1.16893,1.16918,1.16848,1.16853,648,0
2025-07-11 11:30:00,1.16852,1.16874,1.16837,1.16847,671,0
2025-07-11 11:45:00,1.16847,1.16861,1.16792,1.16815,845,0
2025-07-11 12:00:00,1.16815,1.16882,1.16808,1.16871,671,0
2025-07-11 12:15:00,1.1687,1.16883,1.16821,1.16822,607,0
2025-07-11 12:30:00,1.16822,1.16922,1.16808,1.1691,648,0
2025-07-11 12:45:00,1.1691,1.16949,1.16886,1.16945,710,0
2025-07-11 13:00:00,1.16945,1.16962,1.16921,1.16937,641,0
2025-07-11 13:15:00,1.16937,1.1695,1.16916,1.16931,631,0
2025-07-11 13:30:00,1.1693,1.16946,1.16871,1.16905,614,0
2025-07-11 13:45:00,1.16905,1.16936,1.16883,1.1692,749,0
2025-07-11 14:00:00,1.16922,1.17005,1.16906,1.1696,845,0
2025-07-11 14:15:00,1.1696,1.1697,1.16869,1.16879,718,0
2025-07-11 14:30:00,1.16878,1.16946,1.16876,1.16924,666,0
2025-07-11 14:45:00,1.16924,1.16949,1.16858,1.16873,753,0
2025-07-11 15:00:00,1.16873,1.16894,1.1682,1.16847,794,0
2025-07-11 15:15:00,1.16847,1.16899,1.16821,1.16881,568,0
2025-07-11 15:30:00,1.16895,1.16995,1.16868,1.16889,1095,0
2025-07-11 15:45:00,1.16889,1.16922,1.16845,1.1688,907,0
2025-07-11 16:00:00,1.16881,1.16902,1.16862,1.1689,849,0
2025-07-11 16:15:00,1.1689,1.16965,1.16862,1.16944,835,0
2025-07-11 16:30:00,1.16945,1.17136,1.16907,1.17023,1340,0
2025-07-11 16:45:00,1.17024,1.17024,1.16882,1.16882,1091,0
2025-07-11 17:00:00,1.16881,1.16904,1.16833,1.16834,1170,0
2025-07-11 17:15:00,1.16835,1.16835,1.16736,1.16809,1026,0
2025-07-11 17:30:00,1.1681,1.16897,1.16807,1.16868,923,0
2025-07-11 17:45:00,1.16867,1.16939,1.16831,1.16916,979,0
2025-07-11 18:00:00,1.16914,1.1695,1.16888,1.16939,849,0
2025-07-11 18:15:00,1.16939,1.16969,1.16903,1.16939,623,0
2025-07-11 18:30:00,1.16939,1.17037,1.16939,1.17009,796,0
2025-07-11 18:45:00,1.17008,1.17022,1.16943,1.16956,803,0
2025-07-11 19:00:00,1.16956,1.16973,1.16904,1.16928,822,0
2025-07-11 19:15:00,1.16928,1.16974,1.16895,1.16917,680,0
2025-07-11 19:30:00,1.16917,1.16923,1.16883,1.16917,566,0
2025-07-11 19:45:00,1.16916,1.16971,1.16901,1.16909,741,0
2025-07-11 20:00:00,1.1691,1.1694,1.16892,1.16937,536,0
2025-07-11 20:15:00,1.16937,1.16943,1.1686,1.16906,475,0
2025-07-11 20:30:00,1.16906,1.16941,1.16887,1.16928,544,0
2025-07-11 20:45:00,1.16928,1.16942,1.16912,1.16928,331,0
2025-07-11 21:00:00,1.16928,1.16953,1.16887,1.16901,646,0
2025-07-11 21:15:00,1.169,1.16938,1.16889,1.16901,570,0
2025-07-11 21:30:00,1.16903,1.16932,1.16892,1.1692,533,0
2025-07-11 21:45:00,1.16919,1.16935,1.16877,1.16879,487,0
2025-07-11 22:00:00,1.16885,1.16887,1.16852,1.16869,625,0
2025-07-11 22:15:00,1.16869,1.16915,1.16868,1.16895,471,0
2025-07-11 22:30:00,1.16895,1.1691,1.16865,1.16879,513,0
2025-07-11 22:45:00,1.16879,1.1689,1.16859,1.16875,495,0
2025-07-11 23:00:00,1.16875,1.16894,1.16859,1.16864,354,0
2025-07-11 23:15:00,1.16864,1.16864,1.16804,1.16805,280,0
2025-07-11 23:30:00,1.16804,1.16866,1.16783,1.16866,397,0
2025-07-11 23:45:00,1.16865,1.16935,1.16849,1.16882,743,0
2025-07-14 00:00:00,1.1659,1.16738,1.1659,1.16709,170,0
2025-07-14 00:15:00,1.16709,1.16712,1.16626,1.16637,113,0
2025-07-14 00:30:00,1.1667,1.16729,1.16598,1.16704,190,0
2025-07-14 00:45:00,1.16704,1.16737,1.16658,1.16682,220,0
2025-07-14 01:00:00,1.16681,1.16844,1.16627,1.16699,684,0
2025-07-14 01:15:00,1.16699,1.16726,1.16646,1.16674,553,0
2025-07-14 01:30:00,1.16668,1.16713,1.16645,1.16684,636,0
2025-07-14 01:45:00,1.16685,1.16708,1.16639,1.16641,558,0
2025-07-14 02:00:00,1.16641,1.16695,1.16629,1.16684,551,0
2025-07-14 02:15:00,1.16683,1.16779,1.16683,1.16761,465,0
2025-07-14 02:30:00,1.16761,1.16805,1.16736,1.16784,458,0
2025-07-14 02:45:00,1.16784,1.16823,1.16766,1.16821,451,0
2025-07-14 03:00:00,1.16821,1.16895,1.16813,1.16893,718,0
2025-07-14 03:15:00,1.16894,1.16904,1.16854,1.16861,431,0
2025-07-14 03:30:00,1.16863,1.16875,1.16828,1.16867,479,0
2025-07-14 03:45:00,1.16867,1.16936,1.16865,1.16929,595,0
2025-07-14 04:00:00,1.16929,1.16971,1.16925,1.16959,537,0
2025-07-14 04:15:00,1.16958,1.16973,1.16929,1.1694,465,0
2025-07-14 04:30:00,1.16939,1.16944,1.16908,1.16934,536,0
2025-07-14 04:45:00,1.16933,1.16934,1.16837,1.16841,482,0
2025-07-14 05:00:00,1.1684,1.16884,1.16838,1.16883,439,0
2025-07-14 05:15:00,1.16883,1.16897,1.16802,1.1681,445,0
2025-07-14 05:30:00,1.1681,1.16819,1.16723,1.16738,498,0
2025-07-14 05:45:00,1.16737,1.16775,1.16727,1.16738,400,0
2025-07-14 06:00:00,1.1674,1.16798,1.16728,1.16779,383,0
2025-07-14 06:15:00,1.16779,1.16797,1.16757,1.16785,309,0
2025-07-14 06:30:00,1.16785,1.16789,1.16756,1.16775,413,0
2025-07-14 06:45:00,1.16774,1.16845,1.16773,1.16806,594,0
2025-07-14 07:00:00,1.16805,1.16805,1.1676,1.16783,361,0
2025-07-14 07:15:00,1.16784,1.16787,1.16754,1.16777,458,0
2025-07-14 07:30:00,1.16776,1.16814,1.16755,1.16775,375,0
2025-07-14 07:45:00,1.16778,1.16799,1.16743,1.16743,484,0
2025-07-14 08:00:00,1.16743,1.16773,1.16713,1.16769,463,0
2025-07-14 08:15:00,1.16768,1.1678,1.1672,1.16723,429,0
2025-07-14 08:30:00,1.16723,1.16729,1.16644,1.16679,574,0
2025-07-14 08:45:00,1.16675,1.16711,1.16647,1.1669,575,0
2025-07-14 09:00:00,1.16691,1.16697,1.16603,1.16609,792,0
2025-07-14 09:15:00,1.16609,1.16618,1.16538,1.16574,706,0
2025-07-14 09:30:00,1.16574,1.16655,1.16563,1.16637,652,0
2025-07-14 09:45:00,1.16635,1.1666,1.1662,1.16631,596,0
2025-07-14 10:00:00,1.16634,1.16732,1.16624,1.1672,871,0
2025-07-14 10:15:00,1.1672,1.16785,1.16697,1.16782,554,0
2025-07-14 10:30:00,1.16782,1.16844,1.16748,1.16843,841,0
2025-07-14 10:45:00,1.16843,1.1687,1.16813,1.16852,926,0
2025-07-14 11:00:00,1.16852,1.16883,1.16824,1.16829,756,0
2025-07-14 11:15:00,1.16828,1.16842,1.16801,1.16833,605,0
2025-07-14 11:30:00,1.16833,1.16874,1.16822,1.16852,610,0
2025-07-14 11:45:00,1.16852,1.16864,1.16796,1.1682,555,0
2025-07-14 12:00:00,1.1682,1.16853,1.1679,1.16842,626,0
2025-07-14 12:15:00,1.16841,1.16858,1.16809,1.16843,596,0
2025-07-14 12:30:00,1.16843,1.16894,1.16838,1.16866,590,0
2025-07-14 12:45:00,1.16866,1.16914,1.16837,1.16908,587,0
2025-07-14 13:00:00,1.16907,1.16945,1.16902,1.16932,577,0
2025-07-14 13:15:00,1.16932,1.16944,1.16909,1.16928,469,0
2025-07-14 13:30:00,1.16928,1.16928,1.16878,1.16883,394,0
2025-07-14 13:45:00,1.16883,1.16943,1.16876,1.16943,553,0
2025-07-14 14:00:00,1.16943,1.16954,1.16913,1.16938,604,0
2025-07-14 14:15:00,1.16938,1.16966,1.16932,1.16947,580,0
2025-07-14 14:30:00,1.16946,1.16946,1.16888,1.16912,561,0
2025-07-14 14:45:00,1.16912,1.16928,1.16859,1.16882,859,0
2025-07-14 15:00:00,1.1688,1.16913,1.16873,1.16883,537,0
2025-07-14 15:15:00,1.16883,1.16912,1.16849,1.1685,587,0
2025-07-14 15:30:00,1.16851,1.16854,1.1682,1.16825,729,0
2025-07-14 15:45:00,1.16825,1.16858,1.16795,1.16851,639,0
2025-07-14 16:00:00,1.16849,1.1686,1.16753,1.16794,705,0
2025-07-14 16:15:00,1.16794,1.1681,1.16762,1.16769,608,0
2025-07-14 16:30:00,1.16773,1.16829,1.16741,1.1679,968,0
2025-07-14 16:45:00,1.1679,1.1683,1.16785,1.16815,907,0
2025-07-14 17:00:00,1.16815,1.16837,1.1678,1.16833,829,0
2025-07-14 17:15:00,1.16833,1.16899,1.16833,1.1688,668,0
2025-07-14 17:30:00,1.16881,1.16937,1.16856,1.16887,765,0
2025-07-14 17:45:00,1.16889,1.16919,1.16795,1.16828,1008,0
2025-07-14 18:00:00,1.16828,1.16848,1.16783,1.16834,948,0
2025-07-14 18:15:00,1.16835,1.16868,1.16813,1.16856,638,0
2025-07-14 18:30:00,1.16856,1.16956,1.16837,1.16902,789,0
2025-07-14 18:45:00,1.16905,1.16908,1.16666,1.16706,916,0
2025-07-14 19:00:00,1.16706,1.1675,1.16628,1.16667,925,0
2025-07-14 19:15:00,1.16667,1.16667,1.16596,1.16624,795,0
2025-07-14 19:30:00,1.16623,1.16648,1.16605,1.16637,727,0
2025-07-14 19:45:00,1.16637,1.16656,1.16614,1.16619,594,0
2025-07-14 20:00:00,1.16619,1.16663,1.166,1.16613,557,0
2025-07-14 20:15:00,1.16613,1.16637,1.16594,1.16634,471,0
2025-07-14 20:30:00,1.1663,1.16639,1.16586,1.16588,384,0
2025-07-14 20:45:00,1.16588,1.16631,1.16587,1.16621,405,0
2025-07-14 21:00:00,1.16622,1.16645,1.16622,1.16638,493,0
2025-07-14 21:15:00,1.16635,1.16652,1.16623,1.1665,331,0
2025-07-14 21:30:00,1.1665,1.16722,1.16649,1.16717,480,0
2025-07-14 21:45:00,1.16717,1.16724,1.16676,1.16697,500,0
2025-07-14 22:00:00,1.16697,1.16713,1.16678,1.16693,376,0
2025-07-14 22:15:00,1.16692,1.16692,1.16647,1.16674,288,0
2025-07-14 22:30:00,1.16674,1.16678,1.16649,1.16651,330,0
2025-07-14 22:45:00,1.16651,1.16679,1.16642,1.16676,419,0
2025-07-14 23:00:00,1.16676,1.16686,1.16673,1.16685,332,0
2025-07-14 23:15:00,1.16685,1.16685,1.16665,1.16675,218,0
2025-07-14 23:30:00,1.16675,1.16678,1.16637,1.16659,197,0
2025-07-14 23:45:00,1.16659,1.16661,1.16618,1.16636,609,0
2025-07-15 00:00:00,1.16627,1.16629,1.16596,1.16606,111,0
2025-07-15 00:15:00,1.16606,1.16634,1.16605,1.16614,101,0
2025-07-15 00:30:00,1.16627,1.16652,1.16612,1.1663,142,0
2025-07-15 00:45:00,1.16631,1.16638,1.16618,1.16633,135,0
2025-07-15 01:00:00,1.16633,1.16667,1.16633,1.16643,134,0
2025-07-15 01:15:00,1.16644,1.1667,1.16642,1.16652,168,0
2025-07-15 01:30:00,1.16651,1.16663,1.16646,1.16656,267,0
2025-07-15 01:45:00,1.16656,1.16672,1.16653,1.1666,193,0
2025-07-15 02:00:00,1.1666,1.16661,1.16621,1.16626,202,0
2025-07-15 02:15:00,1.16626,1.16628,1.16601,1.16615,150,0
2025-07-15 02:30:00,1.16613,1.16644,1.16601,1.16637,222,0
2025-07-15 02:45:00,1.16639,1.16664,1.16637,1.16648,249,0
2025-07-15 03:00:00,1.1665,1.16726,1.16643,1.16715,630,0
2025-07-15 03:15:00,1.16715,1.16768,1.1671,1.1676,374,0
2025-07-15 03:30:00,1.1676,1.16765,1.1672,1.16737,335,0
2025-07-15 03:45:00,1.16737,1.16743,1.16708,1.16718,440,0
2025-07-15 04:00:00,1.16718,1.1672,1.16655,1.16682,368,0
2025-07-15 04:15:00,1.16682,1.16713,1.1668,1.16685,385,0
2025-07-15 04:30:00,1.16685,1.16697,1.16656,1.16691,333,0
2025-07-15 04:45:00,1.16691,1.16741,1.16673,1.16685,551,0
2025-07-15 05:00:00,1.1669,1.16694,1.16649,1.16685,503,0
2025-07-15 05:15:00,1.16688,1.16725,1.16669,1.16715,461,0
2025-07-15 05:30:00,1.16715,1.16739,1.16703,1.16704,417,0
2025-07-15 05:45:00,1.16701,1.16744,1.16698,1.1674,322,0
2025-07-15 06:00:00,1.1674,1.1676,1.16726,1.16733,373,0
2025-07-15 06:15:00,1.16733,1.16771,1.16728,1.16762,282,0
2025-07-15 06:30:00,1.1676,1.16764,1.16735,1.16751,304,0
2025-07-15 06:45:00,1.16751,1.16764,1.1675,1.16754,258,0
2025-07-15 07:00:00,1.16755,1.16796,1.1675,1.16774,318,0
2025-07-15 07:15:00,1.16774,1.16774,1.16751,1.16754,189,0
2025-07-15 07:30:00,1.16754,1.16765,1.16734,1.16754,243,0
2025-07-15 07:45:00,1.16756,1.16767,1.16747,1.16754,189,0
2025-07-15 08:00:00,1.16754,1.16811,1.16751,1.16803,338,0
2025-07-15 08:15:00,1.16803,1.16822,1.16795,1.16811,340,0
2025-07-15 08:30:00,1.1681,1.16844,1.16802,1.16829,282,0
2025-07-15 08:45:00,1.16829,1.16857,1.16823,1.16852,326,0
2025-07-15 09:00:00,1.16851,1.16875,1.16812,1.16873,681,0
2025-07-15 09:15:00,1.16873,1.16874,1.16807,1.16808,565,0
2025-07-15 09:30:00,1.1681,1.16845,1.1681,1.16822,572,0
2025-07-15 09:45:00,1.16822,1.16827,1.16748,1.16778,1093,0
2025-07-15 10:00:00,1.16778,1.16787,1.16708,1.16746,1252,0
2025-07-15 10:15:00,1.16749,1.16855,1.16728,1.16834,732,0
2025-07-15 10:30:00,1.16833,1.16921,1.16826,1.16877,723,0
2025-07-15 10:45:00,1.16878,1.16907,1.16835,1.169,893,0
2025-07-15 11:00:00,1.16899,1.16903,1.16858,1.16885,671,0
2025-07-15 11:15:00,1.16885,1.16907,1.16867,1.16874,591,0
2025-07-15 11:30:00,1.16874,1.16896,1.16813,1.16836,590,0
2025-07-15 11:45:00,1.16836,1.16886,1.16833,1.16863,539,0
2025-07-15 12:00:00,1.16864,1.16906,1.1685,1.16888,581,0
2025-07-15 12:15:00,1.16888,1.16888,1.16808,1.1684,518,0
2025-07-15 12:30:00,1.16842,1.16877,1.1682,1.1682,532,0
2025-07-15 12:45:00,1.1682,1.16852,1.1681,1.16845,642,0
2025-07-15 13:00:00,1.16845,1.16869,1.16818,1.16821,432,0
2025-07-15 13:15:00,1.16821,1.16822,1.16772,1.16792,513,0
2025-07-15 13:30:00,1.16792,1.16808,1.16757,1.16806,454,0
2025-07-15 13:45:00,1.16806,1.16837,1.16797,1.16832,495,0
2025-07-15 14:00:00,1.16832,1.16841,1.16744,1.16769,616,0
2025-07-15 14:15:00,1.16769,1.16774,1.16716,1.16716,588,0
2025-07-15 14:30:00,1.16716,1.16729,1.16678,1.1668,507,0
2025-07-15 14:45:00,1.1668,1.16713,1.16672,1.16691,738,0
2025-07-15 15:00:00,1.16691,1.16696,1.16643,1.16676,680,0
2025-07-15 15:15:00,1.16675,1.16708,1.16642,1.16649,771,0
2025-07-15 15:30:00,1.1665,1.16905,1.16618,1.1669,1978,0
2025-07-15 15:45:00,1.1669,1.16844,1.16651,1.16776,1295,0
2025-07-15 16:00:00,1.16775,1.16786,1.16645,1.16701,1377,0
2025-07-15 16:15:00,1.16701,1.16703,1.16611,1.16667,1196,0
2025-07-15 16:30:00,1.16667,1.16671,1.16421,1.16476,1665,0
2025-07-15 16:45:00,1.16474,1.16477,1.16389,1.16426,1559,0
2025-07-15 17:00:00,1.16427,1.16436,1.16275,1.16354,1770,0
2025-07-15 17:15:00,1.16351,1.16364,1.16212,1.16214,1529,0
2025-07-15 17:30:00,1.16214,1.16244,1.16155,1.16182,1248,0
2025-07-15 17:45:00,1.16182,1.16196,1.16148,1.16179,1166,0
2025-07-15 18:00:00,1.1618,1.16181,1.16118,1.16141,1147,0
2025-07-15 18:15:00,1.1614,1.16165,1.16096,1.16102,909,0
2025-07-15 18:30:00,1.16102,1.16104,1.16003,1.16079,1073,0
2025-07-15 18:45:00,1.16079,1.16176,1.16062,1.16174,1020,0
2025-07-15 19:00:00,1.16175,1.16198,1.16057,1.16067,870,0
2025-07-15 19:15:00,1.16069,1.16114,1.16023,1.16029,759,0
2025-07-15 19:30:00,1.16026,1.16033,1.15947,1.15979,793,0
2025-07-15 19:45:00,1.15983,1.15986,1.15933,1.15956,695,0
2025-07-15 20:00:00,1.15957,1.1597,1.1593,1.15964,631,0
2025-07-15 20:15:00,1.15964,1.16005,1.15924,1.15928,638,0
2025-07-15 20:30:00,1.15928,1.1596,1.15926,1.15949,367,0
2025-07-15 20:45:00,1.1595,1.15965,1.15927,1.15962,485,0
2025-07-15 21:00:00,1.15962,1.16013,1.15949,1.16004,507,0
2025-07-15 21:15:00,1.16004,1.1602,1.15973,1.15986,409,0
2025-07-15 21:30:00,1.15985,1.16016,1.15971,1.16014,393,0
2025-07-15 21:45:00,1.16014,1.16039,1.1601,1.16027,87,0
2025-07-15 22:00:00,1.16028,1.16029,1.15994,1.16003,54,0
2025-07-15 22:15:00,1.16,1.1602,1.15989,1.15989,47,0
2025-07-15 22:30:00,1.15989,1.16015,1.15989,1.16004,35,0
2025-07-15 22:45:00,1.16005,1.16018,1.15986,1.16004,52,0
2025-07-15 23:00:00,1.16004,1.16035,1.16,1.16025,33,0
2025-07-15 23:15:00,1.16025,1.1603,1.16018,1.1602,47,0
2025-07-15 23:30:00,1.1602,1.16025,1.16,1.16008,48,0
2025-07-15 23:45:00,1.15982,1.16032,1.15976,1.16018,76,0
2025-07-16 00:00:00,1.15954,1.15988,1.15952,1.15975,41,0
2025-07-16 00:15:00,1.15969,1.15997,1.15951,1.1599,53,0
2025-07-16 00:30:00,1.15984,1.15997,1.15961,1.15987,50,0
2025-07-16 00:45:00,1.15988,1.15993,1.15974,1.15985,114,0
2025-07-16 01:00:00,1.15984,1.16028,1.15975,1.16028,249,0
2025-07-16 01:15:00,1.16028,1.16037,1.1601,1.16027,181,0
2025-07-16 01:30:00,1.16027,1.16037,1.16016,1.16025,187,0
2025-07-16 01:45:00,1.16025,1.16039,1.1602,1.16037,173,0
2025-07-16 02:00:00,1.16037,1.16039,1.16024,1.16031,164,0
2025-07-16 02:15:00,1.16032,1.16071,1.16032,1.16044,210,0
2025-07-16 02:30:00,1.16044,1.16069,1.16039,1.16065,245,0
2025-07-16 02:45:00,1.16065,1.16074,1.16057,1.16067,251,0
2025-07-16 03:00:00,1.16068,1.16083,1.16025,1.16032,490,0
2025-07-16 03:15:00,1.16027,1.16063,1.16019,1.16058,312,0
2025-07-16 03:30:00,1.16059,1.16118,1.1604,1.16107,465,0
2025-07-16 03:45:00,1.16107,1.16128,1.16068,1.16073,587,0
2025-07-16 04:00:00,1.16074,1.16112,1.1606,1.16111,491,0
2025-07-16 04:15:00,1.16112,1.16143,1.16102,1.16121,486,0
2025-07-16 04:30:00,1.16122,1.16147,1.16118,1.16127,517,0
2025-07-16 04:45:00,1.16127,1.16148,1.16107,1.16132,439,0
2025-07-16 05:00:00,1.16132,1.16132,1.16091,1.16107,421,0
2025-07-16 05:15:00,1.16106,1.16108,1.16079,1.1608,369,0
2025-07-16 05:30:00,1.16082,1.16092,1.16067,1.16088,353,0
2025-07-16 05:45:00,1.16089,1.16099,1.16073,1.16097,257,0
2025-07-16 06:00:00,1.16098,1.16123,1.16097,1.16121,299,0
2025-07-16 06:15:00,1.16121,1.1615,1.16121,1.16139,280,0
2025-07-16 06:30:00,1.16139,1.16146,1.16089,1.1609,348,0
2025-07-16 06:45:00,1.16089,1.16105,1.16056,1.16104,330,0
2025-07-16 07:00:00,1.16108,1.16128,1.16097,1.16116,289,0
2025-07-16 07:15:00,1.16116,1.16132,1.16108,1.16129,242,0
2025-07-16 07:30:00,1.16129,1.16153,1.16129,1.16133,287,0
2025-07-16 07:45:00,1.16133,1.16193,1.16132,1.16191,391,0
2025-07-16 08:00:00,1.16191,1.16192,1.16158,1.16163,442,0
2025-07-16 08:15:00,1.16163,1.16192,1.16163,1.16169,309,0
2025-07-16 08:30:00,1.16169,1.1618,1.16142,1.16175,380,0
2025-07-16 08:45:00,1.16177,1.16202,1.16168,1.162,405,0
2025-07-16 09:00:00,1.16198,1.16232,1.16179,1.16207,826,0
2025-07-16 09:15:00,1.16207,1.16234,1.16196,1.16214,648,0
2025-07-16 09:30:00,1.16213,1.1625,1.16191,1.16226,618,0
2025-07-16 09:45:00,1.16226,1.16273,1.16193,1.16271,657,0
2025-07-16 10:00:00,1.16272,1.16279,1.16227,1.16236,773,0
2025-07-16 10:15:00,1.1624,1.16269,1.16226,1.16234,656,0
2025-07-16 10:30:00,1.16233,1.16237,1.1613,1.16154,694,0
2025-07-16 10:45:00,1.16153,1.16182,1.16122,1.16181,727,0
2025-07-16 11:00:00,1.1618,1.16241,1.16174,1.16222,765,0
2025-07-16 11:15:00,1.16221,1.16225,1.16189,1.16219,590,0
2025-07-16 11:30:00,1.16219,1.16239,1.16187,1.16237,515,0
2025-07-16 11:45:00,1.16237,1.16254,1.16215,1.16249,587,0
2025-07-16 12:00:00,1.16248,1.16257,1.16193,1.16197,564,0
2025-07-16 12:15:00,1.16194,1.16206,1.16169,1.16178,638,0
2025-07-16 12:30:00,1.16177,1.16189,1.1614,1.16187,506,0
2025-07-16 12:45:00,1.16191,1.16197,1.16127,1.1615,638,0
2025-07-16 13:00:00,1.1615,1.16164,1.16128,1.16129,551,0
2025-07-16 13:15:00,1.16129,1.16134,1.16087,1.16127,438,0
2025-07-16 13:30:00,1.16126,1.16177,1.16126,1.16156,464,0
2025-07-16 13:45:00,1.16155,1.16183,1.16152,1.16167,481,0
2025-07-16 14:00:00,1.16167,1.16205,1.16158,1.16165,446,0
2025-07-16 14:15:00,1.16167,1.16174,1.16097,1.16097,501,0
2025-07-16 14:30:00,1.16097,1.16123,1.16085,1.16102,531,0
2025-07-16 14:45:00,1.16102,1.16114,1.16003,1.16027,894,0
2025-07-16 15:00:00,1.16029,1.16055,1.15995,1.15996,688,0
2025-07-16 15:15:00,1.15997,1.16019,1.15926,1.15939,901,0
2025-07-16 15:30:00,1.15939,1.16127,1.15938,1.16097,1608,0
2025-07-16 15:45:00,1.16096,1.16117,1.15938,1.15981,1196,0
2025-07-16 16:00:00,1.15981,1.16025,1.15901,1.15919,1105,0
2025-07-16 16:15:00,1.1592,1.15942,1.15787,1.15811,1210,0
2025-07-16 16:30:00,1.15811,1.15823,1.15723,1.15775,1179,0
2025-07-16 16:45:00,1.15775,1.15778,1.15625,1.15719,1404,0
2025-07-16 17:00:00,1.1572,1.15772,1.15692,1.15699,1083,0
2025-07-16 17:15:00,1.15698,1.15707,1.15659,1.15692,815,0
2025-07-16 17:30:00,1.15692,1.15707,1.1562,1.15683,971,0
2025-07-16 17:45:00,1.15683,1.16056,1.15651,1.15922,1688,0
2025-07-16 18:00:00,1.15922,1.16241,1.15918,1.16194,1915,0
2025-07-16 18:15:00,1.16196,1.16951,1.16186,1.16849,2756,0
2025-07-16 18:30:00,1.16843,1.17207,1.16801,1.16888,2609,0
2025-07-16 18:45:00,1.16889,1.16929,1.16107,1.16289,2572,0
2025-07-16 19:00:00,1.16284,1.16556,1.1615,1.16463,2346,0
2025-07-16 19:15:00,1.16458,1.16458,1.16306,1.16355,1652,0
2025-07-16 19:30:00,1.16355,1.16389,1.16274,1.16304,1226,0
2025-07-16 19:45:00,1.16297,1.16465,1.16293,1.16385,1144,0
2025-07-16 20:00:00,1.16386,1.16554,1.16377,1.16513,1151,0
2025-07-16 20:15:00,1.16514,1.16581,1.16469,1.16501,1079,0
2025-07-16 20:30:00,1.16501,1.16537,1.16477,1.16485,695,0
2025-07-16 20:45:00,1.16485,1.16572,1.16358,1.16408,894,0
2025-07-16 21:00:00,1.1641,1.16435,1.16338,1.1637,849,0
2025-07-16 21:15:00,1.16369,1.16397,1.16355,1.16366,652,0
2025-07-16 21:30:00,1.16365,1.16386,1.16333,1.16334,598,0
2025-07-16 21:45:00,1.16334,1.16347,1.16269,1.16275,619,0
2025-07-16 22:00:00,1.16275,1.16317,1.1622,1.16247,563,0
2025-07-16 22:15:00,1.16247,1.16293,1.16201,1.16291,524,0
2025-07-16 22:30:00,1.16295,1.16305,1.16271,1.16292,595,0
2025-07-16 22:45:00,1.16292,1.16367,1.16285,1.16354,538,0
2025-07-16 23:00:00,1.16354,1.16411,1.1633,1.16405,430,0
2025-07-16 23:15:00,1.16405,1.16408,1.16375,1.1639,362,0
2025-07-16 23:30:00,1.16391,1.16394,1.16351,1.16388,455,0
2025-07-16 23:45:00,1.16391,1.16422,1.16316,1.16331,804,0
2025-07-17 00:00:00,1.16291,1.164,1.16288,1.16373,163,0
2025-07-17 00:15:00,1.16373,1.16375,1.16343,1.16355,159,0
2025-07-17 00:30:00,1.16356,1.16375,1.16333,1.16363,131,0
2025-07-17 00:45:00,1.16363,1.16372,1.16323,1.1634,263,0
2025-07-17 01:00:00,1.16344,1.16421,1.1634,1.1642,490,0
2025-07-17 01:15:00,1.1642,1.1642,1.16365,1.1638,244,0
2025-07-17 01:30:00,1.1638,1.16399,1.16353,1.16358,210,0
2025-07-17 01:45:00,1.16357,1.16363,1.16345,1.16358,181,0
2025-07-17 02:00:00,1.1636,1.16375,1.16349,1.16362,236,0
2025-07-17 02:15:00,1.16364,1.16394,1.16357,1.16368,184,0
2025-07-17 02:30:00,1.16369,1.16382,1.16344,1.16346,198,0
2025-07-17 02:45:00,1.16347,1.16363,1.16329,1.16349,396,0
2025-07-17 03:00:00,1.1635,1.16355,1.16293,1.16309,528,0
2025-07-17 03:15:00,1.16309,1.16312,1.16269,1.16272,338,0
2025-07-17 03:30:00,1.16271,1.16272,1.16168,1.16201,447,0
2025-07-17 03:45:00,1.162,1.16233,1.16177,1.16233,590,0
2025-07-17 04:00:00,1.16235,1.16243,1.16184,1.16215,598,0
2025-07-17 04:15:00,1.16215,1.16242,1.16176,1.16179,434,0
2025-07-17 04:30:00,1.16179,1.16217,1.16132,1.16216,734,0
2025-07-17 04:45:00,1.16217,1.16283,1.16205,1.16273,628,0
2025-07-17 05:00:00,1.16273,1.16273,1.16208,1.16223,523,0
2025-07-17 05:15:00,1.16223,1.16231,1.16193,1.16223,483,0
2025-07-17 05:30:00,1.16223,1.16244,1.16199,1.16214,389,0
2025-07-17 05:45:00,1.16214,1.16214,1.16162,1.16176,395,0
2025-07-17 06:00:00,1.16176,1.16183,1.16149,1.16159,359,0
2025-07-17 06:15:00,1.16158,1.16186,1.16141,1.16184,342,0
2025-07-17 06:30:00,1.16184,1.16189,1.16134,1.16167,334,0
2025-07-17 06:45:00,1.16167,1.16189,1.16146,1.16185,386,0
2025-07-17 07:00:00,1.16185,1.16188,1.16154,1.16163,285,0
2025-07-17 07:15:00,1.16163,1.16183,1.16159,1.16183,228,0
2025-07-17 07:30:00,1.16182,1.16211,1.1618,1.162,329,0
2025-07-17 07:45:00,1.162,1.16238,1.162,1.16237,296,0
2025-07-17 08:00:00,1.16237,1.16267,1.16232,1.16253,368,0
2025-07-17 08:15:00,1.16253,1.16268,1.16219,1.1625,286,0
2025-07-17 08:30:00,1.1625,1.16251,1.16212,1.16224,336,0
2025-07-17 08:45:00,1.16224,1.16235,1.16162,1.16164,450,0
2025-07-17 09:00:00,1.16162,1.1617,1.16072,1.16081,963,0
2025-07-17 09:15:00,1.1608,1.16087,1.15824,1.15824,1122,0
